time 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994
0.2150685 5.6 5 12.2 0.6 9.4 -1.1 11.1 5.6 17.8 6.7 13.3 5 5.6 7.8 8.3 13.3 24.4 5.6 6.7 12.8 15 4.4 12.8 13.3 10 17.2 11.1 10 4.4 5.6 6.7 11.7 5.6 3.3 7.2
0.2178082 2.2 3.9 5.6 5.6 9.4 -1.1 11.7 2.8 10 13.9 7.8 6.7 11.1 8.3 3.9 10 17.2 8.9 13.9 18.3 11.7 5 8.9 13.3 6.1 5.6 1.1 7.2 -3.3 6.7 9.4 10 3.3 6.1 8.9
0.2205479 -1.7 8.9 10.6 5.6 6.7 2.2 8.9 1.1 9.4 7.2 10.6 8.9 12.8 3.3 8.3 7.2 6.7 5 10 22.2 7.2 9.4 11.7 7.2 10 10 6.1 10.6 4.4 6.1 13.9 6.1 1.7 6.1 8.3
0.2232877 1.1 10 10 4.4 10.6 9.4 13.9 2.2 11.7 13.3 7.2 5.6 9.4 12.2 12.2 13.3 11.7 4.4 16.1 22.2 13.3 9.4 11.7 2.2 7.2 14.4 10.6 17.2 8.9 9.4 17.8 2.8 2.8 10 20
0.2260274 6.7 5.6 11.7 11.1 11.1 5.6 15.6 6.1 2.8 8.3 10 0 5 18.3 11.7 5.6 18.9 2.8 8.9 18.9 14.4 12.2 14.4 3.9 8.9 10.6 8.3 20 23.3 6.1 4.4 6.1 3.3 2.8 17.2
0.2287671 -2.8 9.4 12.2 22.2 24.4 7.2 12.2 10.6 8.3 12.2 11.7 4.4 3.9 17.8 1.1 13.9 16.7 3.3 7.2 18.3 6.1 8.9 16.7 6.7 11.1 6.1 15 22.8 18.3 13.9 9.4 6.1 8.3 7.8 9.4
0.2315068 -0.6 12.8 11.7 21.7 10.6 3.3 10.6 10.6 10.6 9.4 15 5 3.9 8.9 7.2 5.6 20 10 3.3 10.6 9.4 15 10.6 9.4 9.4 10 22.2 17.8 13.9 16.7 11.7 12.8 14.4 18.9 10
0.2342466 9.4 19.4 11.1 13.3 8.3 6.1 5 4.4 18.9 6.7 8.3 8.3 3.9 12.2 6.1 2.2 20 17.2 8.3 6.1 11.1 12.8 2.2 7.2 11.1 22.2 15.6 18.9 14.4 18.9 3.3 10 12.2 18.9 5.6
0.2369863 16.1 22.8 16.7 16.1 10.6 11.7 1.1 9.4 17.8 9.4 10 10.6 7.2 12.2 6.1 9.4 15 15.6 12.8 10.6 14.4 16.1 2.8 10 9.4 24.4 16.1 15.6 8.3 28.3 10 25.6 7.2 10.6 10
0.239726 13.9 10.6 21.7 13.9 12.2 0.6 7.2 11.7 25 12.2 5 12.8 13.9 11.7 0 5 19.4 26.1 15 11.7 8.9 26.7 13.9 6.1 1.1 22.8 24.4 20 16.7 23.3 10 15.6 10.6 10 3.9
0.2424658 12.2 6.7 23.9 13.9 5.6 3.3 7.2 14.4 15.6 3.9 2.8 10 6.1 10.6 3.3 7.2 16.1 30.6 11.1 15 9.4 19.4 19.4 6.7 4.4 14.4 25.6 17.2 16.7 8.3 2.8 7.8 12.2 13.3 8.9
0.2452055 13.3 12.8 21.7 16.1 2.2 2.8 10.6 14.4 21.7 1.1 0.6 7.8 6.1 10 6.1 4.4 12.2 19.4 12.2 18.3 5.6 21.7 12.2 9.4 10.6 6.7 21.7 17.2 18.9 3.9 7.2 9.4 12.2 17.8 13.3
0.2479452 12.8 5 13.3 17.2 6.1 10 9.4 25.6 13.3 7.2 8.3 13.3 16.1 10 12.2 18.9 14.4 12.8 22.8 14.4 13.3 17.8 16.1 13.3 14.4 5.6 22.2 7.8 10 8.3 10 8.3 13.9 7.2 15
0.2506849 NA 8.3 11.1 22.8 10.6 10 10.6 25 13.9 12.2 8.9 20 7.2 8.3 9.4 12.2 16.1 10.6 10 7.2 7.2 12.8 11.7 14.4 15.6 6.7 19.4 15 13.9 13.3 7.2 9.4 9.4 2.2 12.8
