N sim mu_vmp mu_mcmc psi_11_vmp psi_11_mcmc psi_12_vmp psi_12_mcmc psi_13_vmp psi_13_mcmc psi_21_vmp psi_21_mcmc psi_22_vmp psi_22_mcmc psi_23_vmp psi_23_mcmc zeta_1_vmp zeta_1_mcmc zeta_2_vmp zeta_2_mcmc
500 85 0.001982198 0.001953055 0.0002986856 0.0002736054 0.01161772 0.01162463 0.09368234 0.01173401 0.0004390846 0.0002687694 0.001309837 0.001202791 0.001685258 0.001493846 0.3796091 0.3458262 0.5675294 0.5542155
500 86 0.001211135 0.001220905 0.003983463 0.003441751 0.004196964 0.005639462 0.002806548 0.001735318 0.0001551321 0.0001571539 0.0008565157 0.0008701398 0.002119257 0.002129864 0.4010375 0.3365087 0.5553428 0.5552077
500 87 0.006328522 0.003986537 0.003779534 0.0004931772 0.005164079 0.001273378 0.006033389 0.006340859 0.0004277338 0.0005885118 0.002197917 0.001906239 0.002148482 0.001710547 0.3819024 0.3384895 0.559213 0.5557074
500 88 0.007870625 0.01019173 0.003247176 0.0007028074 0.007454148 0.001554845 0.008550361 0.003793093 0.0001005178 0.0001230107 0.001463825 0.001624458 0.00240567 0.002466067 0.4199976 0.371069 0.5554255 0.5546004
500 89 0.001558003 0.0017753 0.0004730457 0.0003171501 0.001028053 0.001108447 0.003149364 0.003060103 7.90562e-05 0.000104021 0.000979744 0.001118451 0.001220968 0.001384556 0.3276907 0.3147309 0.5575664 0.5554145
500 90 0.00231962 0.002353747 0.00239108 0.0008569035 0.003549921 0.004069115 0.006980996 0.004505998 0.0002539851 0.0002475979 0.0007557961 0.0006968184 0.001779567 0.001679743 0.4178262 0.3375669 0.5565191 0.5560169
500 91 0.001453134 0.001779374 0.01189432 0.0007564489 0.001393011 0.001215031 0.01409836 0.001533649 0.0002548056 0.0002674198 0.00175236 0.001360024 0.001947072 0.00157104 0.4473573 0.3287168 0.5543667 0.5539439
500 92 0.007145291 0.006974452 0.0004056704 0.0008134451 0.002242413 0.002849132 0.001294325 0.001709114 0.0001360612 8.314628e-05 0.0007263367 0.000936132 0.0008758395 0.001039738 0.4111942 0.3544607 0.5605286 0.5541413
500 93 0.004000983 0.005220474 0.002671561 0.002097184 0.004683673 0.004422566 0.007945563 0.003926515 0.000150006 0.0001132093 0.001289202 0.0008304148 0.003139276 0.002659805 0.400289 0.3394954 0.5613269 0.5550761
500 94 0.004357331 0.006136225 0.001406607 0.0004057548 0.009912068 0.008912563 0.01336118 0.01334792 0.000500534 0.0003570689 0.001634439 0.0009449932 0.002515955 0.001819034 0.3439293 0.358796 0.565969 0.5561272
500 95 0.00651324 0.004886406 0.0004898361 0.0009462237 0.004192175 0.003667294 0.004565252 0.004465123 0.0001465609 0.0001099024 0.0013879 0.001016188 0.002093164 0.001777375 0.392793 0.3434522 0.5547833 0.5543339
500 96 0.002240369 0.001637817 0.003055592 0.001259959 0.002428885 0.001629058 0.003694844 0.003326296 0.0001344124 0.0001544539 0.003043276 0.001910672 0.003608054 0.002452202 0.3586136 0.326091 0.5555957 0.5544392
500 97 0.001499808 0.001211531 0.001274809 0.0002856769 0.001801102 0.0005901492 0.01020069 0.01206402 0.0002534845 0.0003038864 0.0008721284 0.0007262422 0.001832661 0.001698265 0.3567848 0.313196 0.5602139 0.5583669
500 98 0.00747451 0.007583342 0.001804512 0.0009473564 0.003555827 0.003242562 0.004163205 0.003348201 0.0002208411 0.0002414603 0.001405476 0.001305158 0.001823542 0.001741597 0.3857493 0.363195 0.5528054 0.5522714
500 99 0.00171924 0.001804297 0.0001647517 0.0002042826 0.004277459 0.00425629 0.005539341 0.005701086 0.0001374941 0.0001451543 0.0008019868 0.0008233335 0.001188541 0.00123888 0.3430195 0.3276446 0.5542078 0.5543204
500 100 0.001386791 0.00131121 0.008710114 0.001106116 0.01000961 0.007211096 0.02859657 0.005609826 0.0002501684 0.0001820955 0.001168242 0.001127296 0.001798535 0.001753141 0.4767692 0.3318112 0.5579235 0.5545089
